image_name,timestamp,camera_sn,temp_min,temp_max,temp_avg
FLIR0003.jpg,2025:11:24 14:30:18,,21.679563522338867,23.922399520874023,23.122926712036133
FLIR0004.jpg,2025:11:24 14:31:19,,21.29047203063965,54.519065856933594,28.35268211364746
FLIR0005.jpg,2025:11:24 14:40:36,,22.229835510253906,22.999107360839844,22.55133056640625
FLIR0006.jpg,2025:11:24 15:19:36,,21.31098747253418,61.02801513671875,27.3842716217041
FLIR0007.jpg,2025:11:25 09:59:39,,23.6823673248291,31.393142700195312,24.842063903808594
